OrderID,CustomerID,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest,ServerName
1873,C1012,2025-05-31,Dine-In,Food,Margherita Pizza,3,16.86,50.58,Card,2,Saturday,Lunch,Gluten-free,Valeria
1874,C1012,2025-09-30,Dine-In,Beverage,Iced Tea,3,17.64,52.92,Mobile Payment,25,Tuesday,Breakfast,Gluten-free,Ana
1875,C1012,2025-09-16,Dine-In,Beverage,Mojito,2,12.46,24.92,Cash,30,Tuesday,Dinner,None,Miguel
1876,C1012,2025-07-18,Delivery,Food,Sushi Roll,4,15.62,62.48,Card,N/A,Friday,Breakfast,None,does not report
1877,C1012,2025-11-06,Delivery,Food,Beef Burger,3,19.93,59.79,Card,N/A,Thursday,Lunch,No onions,does not report
1878,C1012,2025-02-12,Delivery,Beverage,Mojito,4,15.75,63.0,Card,N/A,Wednesday,Lunch,Extra napkins,does not report
1879,C1012,2025-06-27,Dine-In,Beverage,Mojito,4,15.65,62.6,Card,8,Friday,Breakfast,Extra napkins,Carlos
1880,C1012,2025-10-24,Dine-In,Beverage,Latte,3,15.13,45.39,Mobile Payment,20,Friday,Lunch,Gluten-free,Ana
1881,C1012,2025-04-22,Dine-In,Food,Margherita Pizza,2,18.8,37.6,Cash,29,Tuesday,Dinner,No onions,Miguel
1882,C1012,2025-08-22,Dine-In,Beverage,Fresh Orange Juice,3,12.17,36.51,Card,8,Friday,Dinner,Less sugar,Ana
1883,C1012,2025-08-13,Delivery,Food,Veggie Sandwich,4,11.99,47.96,Mobile Payment,N/A,Wednesday,Lunch,None,does not report
1884,C1012,2025-12-10,Takeaway,Food,Pasta Alfredo,3,18.49,55.47,Cash,N/A,Wednesday,Lunch,None,does not report
1885,C1012,2025-12-29,Delivery,Beverage,Latte,4,15.54,62.16,Cash,N/A,Monday,Lunch,Extra napkins,does not report
1886,C1012,2025-10-21,Dine-In,Food,Sushi Roll,2,11.92,23.84,Mobile Payment,29,Tuesday,Lunch,None,Juan
1887,C1012,2025-10-07,Dine-In,Food,Margherita Pizza,4,18.74,74.96,Cash,6,Tuesday,Dinner,Less sugar,Valeria
1888,C1012,2025-03-19,Dine-In,Beverage,Latte,2,12.39,24.78,Card,7,Wednesday,Lunch,None,Miguel
1889,C1012,2025-04-25,Dine-In,Food,Veggie Sandwich,3,15.38,46.14,Cash,28,Friday,Dinner,None,Juan
1890,C1012,2025-04-09,Delivery,Food,Sushi Roll,2,11.82,23.64,Mobile Payment,N/A,Wednesday,Lunch,None,does not report
1891,C1012,2025-12-23,Dine-In,Food,Caesar Salad,3,12.54,37.62,Mobile Payment,30,Tuesday,Dinner,Less sugar,Miguel
1892,C1012,2025-12-10,Dine-In,Beverage,Mineral Water,3,18.04,54.12,Cash,1,Wednesday,Dinner,None,Juan
1893,C1013,2025-05-26,Dine-In,Beverage,Mineral Water,4,15.73,62.92,Card,28,Monday,Breakfast,None,Ana
1894,C1013,2025-04-24,Dine-In,Food,Margherita Pizza,4,14.72,58.88,Mobile Payment,12,Thursday,Lunch,No onions,Juan
1895,C1013,2025-08-03,Delivery,Food,Pasta Alfredo,2,14.91,29.82,Card,N/A,Sunday,Breakfast,None,does not report
1896,C1013,2025-06-15,Dine-In,Food,Veggie Sandwich,4,17.83,71.32,Card,1,Sunday,Dinner,Extra napkins,Juan
1897,C1013,2025-02-08,Takeaway,Beverage,Mojito,2,17.63,35.26,Cash,N/A,Saturday,Lunch,Gluten-free,does not report
1898,C1013,2025-09-22,Delivery,Food,Grilled Chicken,2,12.79,25.58,Mobile Payment,N/A,Monday,Dinner,No onions,does not report
1899,C1013,2025-11-29,Takeaway,Beverage,Green Smoothie,3,16.92,50.76,Mobile Payment,N/A,Saturday,Dinner,None,does not report
1900,C1013,2025-07-01,Dine-In,Food,Caesar Salad,3,12.4,37.2,Card,5,Tuesday,Dinner,Extra napkins,Carlos
1901,C1013,2025-10-20,Delivery,Beverage,Iced Tea,3,14.0,42.0,Card,N/A,Monday,Dinner,None,does not report
1902,C1013,2025-03-07,Dine-In,Beverage,Cappuccino,4,15.8,63.2,Mobile Payment,25,Friday,Dinner,Less sugar,Juan
1903,C1013,2025-12-28,Dine-In,Food,Pasta Alfredo,3,15.71,47.13,Card,19,Sunday,Dinner,None,Juan
1904,C1013,2025-01-03,Delivery,Beverage,Cappuccino,3,13.93,41.79,Card,N/A,Friday,Lunch,None,does not report
1905,C1013,2025-11-29,Dine-In,Food,Grilled Chicken,3,12.79,38.37,Cash,20,Saturday,Dinner,Extra napkins,Ana
1906,C1013,2025-08-16,Takeaway,Food,Margherita Pizza,3,12.08,36.24,Card,N/A,Saturday,Dinner,Extra napkins,does not report
1907,C1013,2025-03-08,Delivery,Beverage,Fresh Orange Juice,2,13.62,27.24,Cash,N/A,Saturday,Lunch,Extra napkins,does not report
1908,C1013,2025-09-21,Dine-In,Food,Sushi Roll,3,12.26,36.78,Mobile Payment,19,Sunday,Dinner,None,Juan
1909,C1013,2025-02-27,Takeaway,Beverage,Green Smoothie,2,13.21,26.42,Cash,N/A,Thursday,Lunch,Extra napkins,does not report
1910,C1013,2025-12-25,Dine-In,Beverage,Iced Tea,2,17.66,35.32,Card,16,Thursday,Dinner,Gluten-free,Juan
1911,C1013,2025-08-15,Takeaway,Beverage,Fresh Orange Juice,2,16.79,33.58,Mobile Payment,N/A,Friday,Dinner,Less sugar,does not report
1912,C1013,2025-09-19,Takeaway,Food,Sushi Roll,3,19.42,58.26,Cash,N/A,Friday,Dinner,Gluten-free,does not report
1913,C1013,2025-01-20,Dine-In,Food,Grilled Chicken,2,12.25,24.5,Mobile Payment,12,Monday,Breakfast,Extra napkins,Valeria
1914,C1013,2025-11-15,Delivery,Food,Caesar Salad,3,15.45,46.35,Card,N/A,Saturday,Dinner,None,does not report
1915,C1013,2025-10-22,Delivery,Beverage,Latte,3,18.79,56.37,Mobile Payment,N/A,Wednesday,Lunch,None,does not report
1916,C1013,2025-08-20,Delivery,Beverage,Iced Tea,3,12.86,38.58,Mobile Payment,N/A,Wednesday,Dinner,Gluten-free,does not report
1917,C1013,2025-01-04,Delivery,Beverage,Mojito,3,17.63,52.89,Cash,N/A,Saturday,Dinner,None,does not report
1918,C1013,2025-08-03,Dine-In,Food,Grilled Chicken,4,15.3,61.2,Cash,17,Sunday,Breakfast,None,Carlos
1919,C1013,2025-11-16,Dine-In,Beverage,Mojito,4,19.74,78.96,Mobile Payment,22,Sunday,Dinner,Less sugar,Miguel
1920,C1013,2025-01-11,Delivery,Food,Caesar Salad,4,17.78,71.12,Card,N/A,Saturday,Breakfast,Extra napkins,does not report
1921,C1013,2025-07-17,Dine-In,Beverage,Iced Tea,3,13.11,39.33,Mobile Payment,23,Thursday,Dinner,None,Miguel
1922,C1013,2025-09-23,Delivery,Beverage,Iced Tea,2,12.86,25.72,Mobile Payment,N/A,Tuesday,Breakfast,None,does not report
1923,C1013,2025-09-11,Dine-In,Food,Sushi Roll,3,16.11,48.33,Cash,2,Thursday,Lunch,No onions,Carlos
1924,C1014,2025-09-11,Takeaway,Beverage,Iced Tea,4,17.07,68.28,Mobile Payment,N/A,Thursday,Dinner,None,does not report
1925,C1014,2025-02-04,Takeaway,Food,Caesar Salad,3,15.92,47.76,Mobile Payment,N/A,Tuesday,Lunch,No onions,does not report
1926,C1014,2025-08-31,Dine-In,Beverage,Fresh Orange Juice,4,16.95,67.8,Mobile Payment,21,Sunday,Dinner,Less sugar,Valeria
1927,C1014,2025-10-29,Dine-In,Food,Margherita Pizza,2,17.95,35.9,Card,4,Wednesday,Dinner,None,Carlos
1928,C1014,2025-04-23,Takeaway,Beverage,Iced Tea,2,12.86,25.72,Cash,N/A,Wednesday,Lunch,Gluten-free,does not report
1929,C1014,2025-12-12,Delivery,Food,Beef Burger,3,13.99,41.97,Mobile Payment,N/A,Friday,Lunch,Gluten-free,does not report
1930,C1014,2025-06-20,Dine-In,Beverage,Cappuccino,4,13.3,53.2,Mobile Payment,23,Friday,Dinner,None,Ana
1931,C1014,2025-01-11,Dine-In,Food,Sushi Roll,2,18.95,37.9,Cash,6,Saturday,Lunch,No onions,Valeria
1932,C1014,2025-05-12,Dine-In,Beverage,Mojito,2,12.46,24.92,Card,9,Monday,Dinner,Less sugar,Juan
1933,C1014,2025-03-03,Dine-In,Beverage,Iced Tea,4,17.43,69.72,Card,29,Monday,Dinner,Less sugar,Carlos
1934,C1014,2025-07-08,Dine-In,Beverage,Mineral Water,3,13.96,41.88,Mobile Payment,13,Tuesday,Dinner,Gluten-free,Carlos
1935,C1014,2025-11-14,Dine-In,Food,Sushi Roll,3,17.14,51.42,Cash,6,Friday,Lunch,No onions,Ana
1936,C1014,2025-11-02,Delivery,Beverage,Iced Tea,2,15.02,30.04,Cash,N/A,Sunday,Lunch,No onions,does not report
1937,C1014,2025-08-15,Dine-In,Beverage,Iced Tea,4,16.66,66.64,Cash,26,Friday,Dinner,None,Miguel
1938,C1014,2025-10-04,Takeaway,Beverage,Fresh Orange Juice,3,13.62,40.86,Mobile Payment,N/A,Saturday,Breakfast,Less sugar,does not report
1939,C1014,2025-09-05,Dine-In,Beverage,Iced Tea,4,17.7,70.8,Cash,20,Friday,Breakfast,Extra napkins,Carlos
1940,C1014,2025-08-21,Dine-In,Beverage,Iced Tea,4,17.07,68.28,Mobile Payment,13,Thursday,Breakfast,None,Ana
1941,C1014,2025-02-08,Delivery,Food,Beef Burger,3,18.39,55.17,Cash,N/A,Saturday,Dinner,Less sugar,does not report
1942,C1015,2025-07-15,Dine-In,Food,Sushi Roll,4,11.92,47.68,Mobile Payment,26,Tuesday,Dinner,None,Juan
1943,C1015,2025-01-31,Dine-In,Beverage,Mineral Water,4,13.96,55.84,Cash,13,Friday,Breakfast,None,Miguel
1944,C1015,2025-12-22,Dine-In,Food,Margherita Pizza,3,18.58,55.74,Cash,17,Monday,Dinner,None,Carlos
1945,C1015,2025-05-11,Delivery,Beverage,Cappuccino,2,18.61,37.22,Card,N/A,Sunday,Breakfast,None,does not report
1946,C1015,2025-02-14,Delivery,Beverage,Mineral Water,2,18.97,37.94,Card,N/A,Friday,Lunch,Extra napkins,does not report
1947,C1015,2025-09-15,Delivery,Beverage,Iced Tea,2,12.86,25.72,Cash,N/A,Monday,Dinner,None,does not report
1948,C1015,2025-08-01,Delivery,Beverage,Mojito,3,19.22,57.66,Mobile Payment,N/A,Friday,Dinner,None,does not report
1949,C1015,2025-10-24,Dine-In,Food,Veggie Sandwich,4,12.31,49.24,Card,28,Friday,Dinner,None,Miguel
1950,C1015,2025-04-13,Dine-In,Beverage,Mineral Water,2,17.28,34.56,Mobile Payment,20,Sunday,Dinner,Extra napkins,Valeria
1951,C1015,2025-06-05,Dine-In,Food,Caesar Salad,4,17.78,71.12,Card,16,Thursday,Dinner,None,Valeria
1952,C1015,2025-11-13,Dine-In,Beverage,Iced Tea,3,18.37,55.11,Mobile Payment,23,Thursday,Breakfast,Less sugar,Juan
1953,C1015,2025-03-29,Dine-In,Beverage,Mojito,4,15.93,63.72,Card,15,Saturday,Dinner,None,Ana
1954,C1015,2025-12-14,Takeaway,Food,Margherita Pizza,4,19.21,76.84,Card,N/A,Sunday,Breakfast,Less sugar,does not report
1955,C1015,2025-02-02,Takeaway,Food,Caesar Salad,2,13.43,26.86,Mobile Payment,N/A,Sunday,Dinner,No onions,does not report
1956,C1015,2025-11-12,Takeaway,Beverage,Mineral Water,3,14.04,42.12,Cash,N/A,Wednesday,Dinner,None,does not report
1957,C1015,2025-06-02,Dine-In,Food,Veggie Sandwich,4,14.27,57.08,Mobile Payment,12,Monday,Lunch,None,Valeria
1958,C1015,2025-06-03,Dine-In,Beverage,Cappuccino,4,16.17,64.68,Cash,17,Tuesday,Dinner,Less sugar,Miguel
1959,C1015,2025-09-26,Dine-In,Food,Beef Burger,3,19.39,58.17,Card,12,Friday,Breakfast,None,Juan
1960,C1015,2025-11-04,Dine-In,Beverage,Latte,3,15.13,45.39,Card,17,Tuesday,Breakfast,None,Juan
1961,C1015,2025-12-03,Dine-In,Food,Sushi Roll,3,13.03,39.09,Mobile Payment,9,Wednesday,Breakfast,None,Juan
1962,C1015,2025-04-01,Dine-In,Beverage,Latte,4,14.89,59.56,Card,3,Tuesday,Dinner,None,Juan
1963,C1015,2025-01-11,Dine-In,Food,Grilled Chicken,4,13.75,55.0,Card,23,Saturday,Lunch,Gluten-free,Carlos
1964,C1015,2025-12-29,Delivery,Beverage,Iced Tea,3,12.45,37.35,Mobile Payment,N/A,Monday,Dinner,Less sugar,does not report
1965,C1015,2025-07-31,Dine-In,Food,Margherita Pizza,4,15.37,61.48,Cash,22,Thursday,Dinner,None,Juan
1966,C1016,2025-06-19,Takeaway,Food,Sushi Roll,3,13.2,39.6,Mobile Payment,N/A,Thursday,Lunch,Less sugar,does not report
1967,C1016,2025-09-10,Dine-In,Food,Sushi Roll,4,13.2,52.8,Mobile Payment,15,Wednesday,Dinner,Less sugar,Miguel
1968,C1016,2025-11-16,Dine-In,Beverage,Mineral Water,2,12.02,24.04,Mobile Payment,16,Sunday,Dinner,None,Valeria
1969,C1016,2025-02-14,Dine-In,Food,Veggie Sandwich,3,12.31,36.93,Cash,21,Friday,Dinner,None,Carlos
1970,C1016,2025-04-22,Delivery,Food,Sushi Roll,4,15.62,62.48,Card,N/A,Tuesday,Dinner,None,does not report
1971,C1016,2025-05-19,Dine-In,Beverage,Mojito,4,17.24,68.96,Card,28,Monday,Dinner,Less sugar,Ana
1972,C1016,2025-10-14,Dine-In,Beverage,Iced Tea,2,12.45,24.9,Mobile Payment,29,Tuesday,Lunch,None,Carlos
1973,C1016,2025-08-17,Dine-In,Beverage,Iced Tea,2,15.02,30.04,Cash,13,Sunday,Lunch,None,Ana
1974,C1016,2025-03-04,Takeaway,Beverage,Iced Tea,2,16.16,32.32,Cash,N/A,Tuesday,Dinner,None,does not report
1975,C1016,2025-12-10,Dine-In,Beverage,Iced Tea,3,12.45,37.35,Mobile Payment,30,Wednesday,Dinner,Extra napkins,Miguel
1976,C1016,2025-07-29,Dine-In,Food,Sushi Roll,3,12.26,36.78,Mobile Payment,16,Tuesday,Dinner,Extra napkins,Valeria
1977,C1016,2025-01-03,Dine-In,Food,Margherita Pizza,3,12.33,36.99,Card,23,Friday,Lunch,None,Ana
1978,C1016,2025-11-16,Dine-In,Beverage,Fresh Orange Juice,2,16.95,33.9,Cash,14,Sunday,Lunch,None,Valeria
1979,C1016,2025-04-12,Dine-In,Food,Margherita Pizza,3,14.3,42.9,Mobile Payment,22,Saturday,Breakfast,Less sugar,Miguel
1980,C1016,2025-05-14,Delivery,Beverage,Iced Tea,2,17.07,34.14,Card,N/A,Wednesday,Dinner,None,does not report
1981,C1016,2025-09-26,Takeaway,Food,Grilled Chicken,4,19.01,76.04,Card,N/A,Friday,Lunch,None,does not report
1982,C1017,2025-04-14,Dine-In,Beverage,Cappuccino,4,18.98,75.92,Mobile Payment,14,Monday,Dinner,None,Ana
1983,C1017,2025-10-12,Delivery,Food,Grilled Chicken,3,18.13,54.39,Card,N/A,Sunday,Lunch,Gluten-free,does not report
1984,C1017,2025-08-18,Delivery,Food,Grilled Chicken,3,12.79,38.37,Card,N/A,Monday,Dinner,None,does not report
1985,C1017,2025-07-30,Dine-In,Beverage,Green Smoothie,2,13.33,26.66,Cash,8,Wednesday,Lunch,None,Juan
1986,C1017,2025-11-01,Takeaway,Beverage,Mineral Water,3,12.88,38.64,Card,N/A,Saturday,Dinner,Less sugar,does not report
1987,C1017,2025-09-05,Dine-In,Beverage,Green Smoothie,3,18.0,54.0,Mobile Payment,26,Friday,Breakfast,Gluten-free,Carlos
1988,C1017,2025-05-19,Dine-In,Beverage,Iced Tea,3,16.68,50.04,Card,9,Monday,Lunch,Less sugar,Carlos
1989,C1017,2025-02-16,Dine-In,Food,Margherita Pizza,2,12.15,24.3,Card,4,Sunday,Dinner,Less sugar,Miguel
1990,C1017,2025-06-18,Dine-In,Beverage,Iced Tea,4,17.43,69.72,Card,30,Wednesday,Dinner,None,Ana
1991,C1017,2025-03-03,Delivery,Food,Grilled Chicken,2,13.75,27.5,Card,N/A,Monday,Dinner,Gluten-free,does not report
1992,C1017,2025-01-28,Dine-In,Food,Sushi Roll,4,18.82,75.28,Cash,1,Tuesday,Dinner,No onions,Carlos
1993,C1017,2025-12-05,Dine-In,Beverage,Mojito,2,14.28,28.56,Card,22,Friday,Breakfast,None,Miguel
1994,C1017,2025-11-08,Dine-In,Food,Grilled Chicken,2,12.25,24.5,Card,27,Saturday,Breakfast,Gluten-free,Juan
1995,C1017,2025-02-18,Dine-In,Food,Veggie Sandwich,2,13.37,26.74,Card,4,Tuesday,Lunch,No onions,Valeria
1996,C1017,2025-04-21,Takeaway,Beverage,Fresh Orange Juice,2,12.17,24.34,Card,N/A,Monday,Dinner,None,does not report
1997,C1017,2025-07-27,Dine-In,Food,Sushi Roll,4,16.11,64.44,Cash,9,Sunday,Lunch,No onions,Valeria
1998,C1017,2025-02-11,Delivery,Food,Grilled Chicken,2,18.5,37.0,Cash,N/A,Tuesday,Lunch,Less sugar,does not report
1999,C1017,2025-03-05,Delivery,Food,Caesar Salad,4,15.92,63.68,Mobile Payment,N/A,Wednesday,Lunch,None,does not report
2000,C1017,2025-05-20,Dine-In,Beverage,Latte,2,18.9,37.8,Mobile Payment,10,Tuesday,Lunch,Less sugar,Ana
2001,C1017,2025-07-18,Dine-In,Beverage,Cappuccino,2,13.46,26.92,Cash,24,Friday,Dinner,None,Juan
2002,C1017,2025-01-13,Delivery,Beverage,Cappuccino,4,13.3,53.2,Mobile Payment,N/A,Monday,Dinner,No onions,does not report
2003,C1017,2025-06-22,Dine-In,Food,Beef Burger,4,18.39,73.56,Card,20,Sunday,Lunch,Less sugar,Carlos
2004,C1017,2025-02-06,Dine-In,Beverage,Iced Tea,2,15.16,30.32,Card,24,Thursday,Lunch,No onions,Juan
2005,C1017,2025-04-06,Dine-In,Food,Pasta Alfredo,2,15.56,31.12,Cash,6,Sunday,Dinner,Extra napkins,Carlos
2006,C1017,2025-08-02,Dine-In,Beverage,Mineral Water,2,18.46,36.92,Mobile Payment,30,Saturday,Dinner,None,Ana
2007,C1017,2025-11-20,Takeaway,Food,Margherita Pizza,4,18.58,74.32,Mobile Payment,N/A,Thursday,Lunch,No onions,does not report
2008,C1017,2025-01-13,Delivery,Food,Caesar Salad,2,12.91,25.82,Card,N/A,Monday,Breakfast,None,does not report
2009,C1017,2025-11-12,Delivery,Food,Grilled Chicken,4,16.09,64.36,Cash,N/A,Wednesday,Breakfast,Less sugar,does not report
2010,C1017,2025-10-25,Dine-In,Food,Veggie Sandwich,2,14.91,29.82,Card,3,Saturday,Dinner,Extra napkins,Miguel
2011,C1017,2025-02-07,Dine-In,Food,Margherita Pizza,4,18.74,74.96,Cash,3,Friday,Dinner,Less sugar,Valeria
2012,C1017,2025-05-22,Dine-In,Beverage,Mineral Water,3,16.04,48.12,Mobile Payment,11,Thursday,Breakfast,Gluten-free,Ana
2013,C1017,2025-07-15,Dine-In,Food,Grilled Chicken,4,18.13,72.52,Mobile Payment,25,Tuesday,Breakfast,None,Ana
2014,C1018,2025-07-27,Dine-In,Food,Veggie Sandwich,2,17.83,35.66,Mobile Payment,11,Sunday,Breakfast,None,Ana
2015,C1018,2025-10-24,Dine-In,Food,Veggie Sandwich,2,15.38,30.76,Mobile Payment,30,Friday,Dinner,Gluten-free,Juan
2016,C1018,2025-02-28,Dine-In,Beverage,Cappuccino,3,13.51,40.53,Card,16,Friday,Lunch,Less sugar,Valeria
2017,C1018,2025-11-02,Dine-In,Food,Caesar Salad,4,12.91,51.64,Mobile Payment,26,Sunday,Lunch,Extra napkins,Ana
2018,C1018,2025-01-19,Dine-In,Beverage,Fresh Orange Juice,2,13.58,27.16,Cash,21,Sunday,Dinner,None,Juan
2019,C1018,2025-03-17,Dine-In,Food,Caesar Salad,3,16.82,50.46,Mobile Payment,12,Monday,Lunch,None,Valeria
2020,C1018,2025-06-15,Dine-In,Beverage,Cappuccino,2,12.65,25.3,Mobile Payment,13,Sunday,Dinner,Gluten-free,Valeria
2021,C1018,2025-09-01,Delivery,Beverage,Iced Tea,4,16.66,66.64,Mobile Payment,N/A,Monday,Dinner,Gluten-free,does not report
2022,C1018,2025-12-18,Takeaway,Beverage,Cappuccino,2,15.8,31.6,Mobile Payment,N/A,Thursday,Dinner,None,does not report
2023,C1018,2025-05-26,Dine-In,Beverage,Latte,4,16.97,67.88,Mobile Payment,7,Monday,Lunch,No onions,Carlos
2024,C1018,2025-08-31,Dine-In,Beverage,Green Smoothie,2,17.26,34.52,Cash,23,Sunday,Lunch,Less sugar,Carlos
2025,C1018,2025-04-20,Delivery,Beverage,Iced Tea,4,16.66,66.64,Cash,N/A,Sunday,Lunch,No onions,does not report
2026,C1018,2025-10-01,Dine-In,Food,Sushi Roll,4,13.2,52.8,Mobile Payment,18,Wednesday,Dinner,No onions,Valeria
2027,C1018,2025-09-23,Dine-In,Beverage,Cappuccino,3,12.6,37.8,Mobile Payment,25,Tuesday,Lunch,Gluten-free,Valeria
2028,C1018,2025-11-29,Delivery,Food,Veggie Sandwich,2,18.04,36.08,Card,N/A,Saturday,Dinner,Extra napkins,does not report
2029,C1018,2025-01-10,Dine-In,Beverage,Mineral Water,3,12.02,36.06,Mobile Payment,28,Friday,Dinner,Extra napkins,Valeria
2030,C1018,2025-09-19,Dine-In,Food,Pasta Alfredo,3,18.53,55.59,Cash,15,Friday,Dinner,Less sugar,Valeria
2031,C1018,2025-02-15,Dine-In,Food,Pasta Alfredo,2,14.11,28.22,Card,15,Saturday,Lunch,None,Carlos
2032,C1019,2025-08-03,Dine-In,Beverage,Green Smoothie,2,19.13,38.26,Mobile Payment,2,Sunday,Dinner,No onions,Miguel
2033,C1019,2025-11-23,Takeaway,Beverage,Green Smoothie,4,13.33,53.32,Cash,N/A,Sunday,Lunch,No onions,does not report
2034,C1019,2025-09-20,Dine-In,Beverage,Latte,4,16.14,64.56,Cash,28,Saturday,Lunch,None,Ana
2035,C1019,2025-07-15,Delivery,Food,Beef Burger,3,17.43,52.29,Mobile Payment,N/A,Tuesday,Breakfast,Gluten-free,does not report
2036,C1019,2025-03-26,Takeaway,Food,Caesar Salad,2,11.94,23.88,Card,N/A,Wednesday,Lunch,None,does not report
2037,C1019,2025-12-23,Takeaway,Food,Margherita Pizza,4,12.15,48.6,Cash,N/A,Tuesday,Breakfast,Extra napkins,does not report
2038,C1019,2025-02-06,Dine-In,Food,Sushi Roll,4,12.26,49.04,Mobile Payment,12,Thursday,Dinner,None,Juan
2039,C1019,2025-06-19,Dine-In,Food,Grilled Chicken,2,13.55,27.1,Card,23,Thursday,Dinner,Less sugar,Juan
2040,C1019,2025-01-02,Delivery,Beverage,Mineral Water,2,18.04,36.08,Mobile Payment,N/A,Thursday,Dinner,No onions,does not report
2041,C1019,2025-05-27,Dine-In,Food,Sushi Roll,2,19.42,38.84,Mobile Payment,12,Tuesday,Dinner,None,Valeria
2042,C1019,2025-04-26,Dine-In,Food,Sushi Roll,3,12.86,38.58,Card,11,Saturday,Breakfast,No onions,Carlos
2043,C1019,2025-10-02,Takeaway,Beverage,Iced Tea,4,13.54,54.16,Cash,N/A,Thursday,Dinner,Gluten-free,does not report
2044,C1019,2025-03-16,Dine-In,Food,Grilled Chicken,2,12.79,25.58,Mobile Payment,21,Sunday,Breakfast,None,Miguel
2045,C1019,2025-02-03,Dine-In,Beverage,Iced Tea,3,13.54,40.62,Cash,30,Monday,Breakfast,Gluten-free,Miguel
2046,C1019,2025-08-21,Dine-In,Beverage,Latte,2,15.13,30.26,Cash,8,Thursday,Dinner,Extra napkins,Ana
2047,C1019,2025-11-21,Takeaway,Food,Caesar Salad,2,17.44,34.88,Mobile Payment,N/A,Friday,Breakfast,Less sugar,does not report
2048,C1019,2025-07-06,Dine-In,Beverage,Mojito,2,16.64,33.28,Mobile Payment,9,Sunday,Dinner,Extra napkins,Juan
2049,C1019,2025-02-02,Dine-In,Beverage,Mojito,4,14.14,56.56,Cash,25,Sunday,Dinner,Less sugar,Carlos
2050,C1019,2025-01-04,Delivery,Beverage,Mojito,3,14.3,42.9,Cash,N/A,Saturday,Dinner,No onions,does not report
2051,C1019,2025-03-31,Delivery,Beverage,Latte,3,14.89,44.67,Cash,N/A,Monday,Dinner,None,does not report
2052,C1019,2025-12-30,Dine-In,Food,Grilled Chicken,3,15.3,45.9,Card,3,Tuesday,Lunch,None,Carlos
2053,C1019,2025-11-03,Delivery,Food,Grilled Chicken,3,19.41,58.23,Card,N/A,Monday,Dinner,None,does not report
2054,C1019,2025-10-16,Dine-In,Food,Margherita Pizza,3,14.3,42.9,Mobile Payment,11,Thursday,Dinner,None,Carlos
2055,C1019,2025-01-29,Dine-In,Beverage,Cappuccino,3,12.65,37.95,Mobile Payment,1,Wednesday,Breakfast,None,Juan
2056,C1019,2025-03-14,Delivery,Beverage,Mineral Water,2,12.88,25.76,Cash,N/A,Friday,Breakfast,Gluten-free,does not report
2057,C1019,2025-11-23,Delivery,Beverage,Latte,4,14.89,59.56,Cash,N/A,Sunday,Dinner,Less sugar,does not report
2058,C1019,2025-03-28,Dine-In,Beverage,Fresh Orange Juice,3,17.12,51.36,Card,8,Friday,Lunch,Less sugar,Carlos
2059,C1019,2025-08-13,Dine-In,Food,Margherita Pizza,3,16.38,49.14,Mobile Payment,27,Wednesday,Dinner,Extra napkins,Carlos
2060,C1020,2025-03-13,Dine-In,Food,Grilled Chicken,4,12.25,49.0,Cash,25,Thursday,Dinner,Less sugar,Valeria
2061,C1020,2025-11-13,Delivery,Beverage,Mineral Water,4,13.06,52.24,Mobile Payment,N/A,Thursday,Dinner,Gluten-free,does not report
2062,C1020,2025-10-31,Takeaway,Food,Grilled Chicken,4,13.75,55.0,Card,N/A,Friday,Breakfast,None,does not report
2063,C1020,2025-01-18,Dine-In,Food,Caesar Salad,4,17.44,69.76,Card,14,Saturday,Dinner,Extra napkins,Valeria
2064,C1020,2025-09-30,Delivery,Beverage,Mojito,2,17.64,35.28,Mobile Payment,N/A,Tuesday,Breakfast,None,does not report
2065,C1020,2025-04-11,Delivery,Beverage,Mojito,2,12.44,24.88,Mobile Payment,N/A,Friday,Dinner,None,does not report
2066,C1020,2025-07-25,Delivery,Food,Grilled Chicken,4,14.21,56.84,Card,N/A,Friday,Lunch,Gluten-free,does not report
2067,C1020,2025-02-22,Takeaway,Beverage,Iced Tea,2,12.61,25.22,Cash,N/A,Saturday,Dinner,None,does not report
2068,C1020,2025-08-24,Dine-In,Food,Pasta Alfredo,3,12.09,36.27,Mobile Payment,17,Sunday,Breakfast,Less sugar,Miguel
2069,C1020,2025-12-10,Dine-In,Food,Caesar Salad,3,12.54,37.62,Cash,29,Wednesday,Breakfast,None,Carlos
2070,C1020,2025-05-05,Takeaway,Beverage,Iced Tea,4,14.06,56.24,Card,N/A,Monday,Dinner,None,does not report
2071,C1020,2025-06-09,Delivery,Food,Margherita Pizza,2,15.66,31.32,Cash,N/A,Monday,Lunch,None,does not report
2072,C1020,2025-01-12,Delivery,Food,Caesar Salad,2,17.78,35.56,Cash,N/A,Sunday,Dinner,Less sugar,does not report
2073,C1020,2025-01-24,Dine-In,Food,Grilled Chicken,2,12.72,25.44,Mobile Payment,22,Friday,Lunch,Gluten-free,Juan
2074,C1020,2025-09-02,Takeaway,Beverage,Mojito,2,17.24,34.48,Cash,N/A,Tuesday,Lunch,No onions,does not report
2075,C1020,2025-04-22,Dine-In,Beverage,Mineral Water,2,16.04,32.08,Card,13,Tuesday,Lunch,None,Miguel
